sample	CNV_TMB
TCGA-3Z-A93Z-01	875.549216666667
TCGA-6D-AA2E-01	47.13022
TCGA-A3-3306-01	2509.27769166667
TCGA-A3-3307-01	457.699283333333
TCGA-A3-3308-01	470.332583333333
TCGA-A3-3311-01	892.336583333333
TCGA-A3-3313-01	1701.22144666667
TCGA-A3-3316-01	1560.9922
TCGA-A3-3317-01	1508.96934166667
TCGA-A3-3319-01	2333.75313333333
TCGA-A3-3320-01	1086.55259166667
TCGA-A3-3322-01	1166.504265
TCGA-A3-3323-01	692.1
TCGA-A3-3324-01	871.759616666667
TCGA-A3-3325-01	1490.01478333333
TCGA-A3-3326-01	347.672691666667
TCGA-A3-3331-01	747.259533333333
TCGA-A3-3335-01	1326.57936666667
TCGA-A3-3336-01	1599.24449166667
TCGA-A3-3343-01	524.862691666667
TCGA-A3-3346-01	2151.45021833333
TCGA-A3-3347-01	1177.72666666667
TCGA-A3-3349-01	417.385091666667
TCGA-A3-3351-01	614.754208333333
TCGA-A3-3352-01	1175.74211666667
TCGA-A3-3357-01	786.346291666667
TCGA-A3-3358-01	912.428875
TCGA-A3-3359-01	467.522075
TCGA-A3-3362-01	404.495483333333
TCGA-A3-3363-01	716.613391666667
TCGA-A3-3365-01	781.747033333333
TCGA-A3-3367-01	797.328583333333
TCGA-A3-3370-01	571.532991666667
TCGA-A3-3372-01	2117.778275
TCGA-A3-3373-01	2242.74306666667
TCGA-A3-3374-01	3174.2061
TCGA-A3-3376-01	246.14215
TCGA-A3-3378-01	489.1496
TCGA-A3-3380-01	1368.05813333333
TCGA-A3-3382-01	2943.02268333333
TCGA-A3-3383-01	437.270991666667
TCGA-A3-3385-01	1306.61744166667
TCGA-A3-3387-01	972.872841666667
TCGA-A3-A6NI-01	790.338643333333
TCGA-A3-A6NJ-01	432.7259
TCGA-A3-A6NL-01	486.979458333333
TCGA-A3-A6NN-01	1349.50715
TCGA-A3-A8CQ-01	826.0666
TCGA-A3-A8OU-01	1084.9621
TCGA-A3-A8OV-01	890.081158333333
TCGA-A3-A8OW-01	348.546508333333
TCGA-A3-A8OX-01	110.620758333333
TCGA-AK-3425-01	1215.81136666667
TCGA-AK-3426-01	961.843491666667
TCGA-AK-3427-01	4339.31786666667
TCGA-AK-3428-01	329.931846666667
TCGA-AK-3429-01	1445.019175
TCGA-AK-3430-01	1799.400825
TCGA-AK-3431-01	453.868183333333
TCGA-AK-3433-01	4712.73194166667
TCGA-AK-3434-01	1152.43760833333
TCGA-AK-3436-01	2600.12237666667
TCGA-AK-3440-01	4362.56845833333
TCGA-AK-3443-01	1044.26534166667
TCGA-AK-3444-01	1168.67381666667
TCGA-AK-3445-01	1223.23349833333
TCGA-AK-3447-01	3079.68565
TCGA-AK-3450-01	1004.21344166667
TCGA-AK-3451-01	664.305475
TCGA-AK-3453-01	3255.91038333333
TCGA-AK-3454-01	1500.39121666667
TCGA-AK-3455-01	774.40175
TCGA-AK-3456-01	389.18045
TCGA-AK-3458-01	1267.95081666667
TCGA-AK-3460-01	724.34255
TCGA-AK-3461-01	941.085258333333
TCGA-AK-3465-01	2702.45928333333
TCGA-AS-3777-01	3569.04469166667
TCGA-AS-3778-01	494.503775
TCGA-B0-4688-01	2793.197875
TCGA-B0-4690-01	1333.46410833333
TCGA-B0-4691-01	1354.77335833333
TCGA-B0-4693-01	502.641891666667
TCGA-B0-4694-01	938.334616666667
TCGA-B0-4696-01	3422.85643666667
TCGA-B0-4697-01	151.587006666667
TCGA-B0-4698-01	1368.19596666667
TCGA-B0-4699-01	2745.87141666667
TCGA-B0-4700-01	469.802658333333
TCGA-B0-4701-01	306.737508333333
TCGA-B0-4703-01	592.572191666667
TCGA-B0-4706-01	400.064425
TCGA-B0-4707-01	2329.048625
TCGA-B0-4710-01	1831.98415833333
TCGA-B0-4712-01	2110.64073333333
TCGA-B0-4713-01	1307.98679166667
TCGA-B0-4714-01	687.7582
TCGA-B0-4718-01	1678.4737
TCGA-B0-4810-01	579.166941666667
TCGA-B0-4811-01	1811.831775
TCGA-B0-4813-01	2484.23029333333
TCGA-B0-4814-01	732.7612
TCGA-B0-4815-01	1092.64753333333
TCGA-B0-4816-01	367.107975
TCGA-B0-4817-01	510.2084
TCGA-B0-4818-01	285.042266666667
TCGA-B0-4819-01	912.128141666667
TCGA-B0-4821-01	1973.16191666667
TCGA-B0-4822-01	1343.77384333333
TCGA-B0-4823-01	770.5778
TCGA-B0-4824-01	603.864725
TCGA-B0-4827-01	424.25555
TCGA-B0-4828-01	1511.65936666667
TCGA-B0-4833-01	679.752475
TCGA-B0-4834-01	1743.17734166667
TCGA-B0-4836-01	1919.78511666667
TCGA-B0-4837-01	1171.30749166667
TCGA-B0-4838-01	1438.60703333333
TCGA-B0-4839-01	1346.13460833333
TCGA-B0-4841-01	1080.50135833333
TCGA-B0-4842-01	622.242483333333
TCGA-B0-4843-01	556.211941666667
TCGA-B0-4844-01	1975.033675
TCGA-B0-4845-01	2037.85074166667
TCGA-B0-4846-01	330.950983333333
TCGA-B0-4847-01	577.29215
TCGA-B0-4848-01	1218.078875
TCGA-B0-4849-01	864.005479761905
TCGA-B0-4852-01	1100.16959166667
TCGA-B0-4945-01	935.424541666667
TCGA-B0-5075-01	873.348625
TCGA-B0-5077-01	1092.29029166667
TCGA-B0-5080-01	412.534608333333
TCGA-B0-5081-01	587.763201666667
TCGA-B0-5083-01	78.09215
TCGA-B0-5084-01	4212.76995
TCGA-B0-5085-01	413.716475
TCGA-B0-5088-01	553.0157
TCGA-B0-5092-01	697.25865
TCGA-B0-5094-01	2011.91024833333
TCGA-B0-5095-01	913.251858333333
TCGA-B0-5096-01	869.944658333333
TCGA-B0-5097-01	670.421008333333
TCGA-B0-5098-01	2185.41996055556
TCGA-B0-5099-01	1726.61005833333
TCGA-B0-5100-01	531.763283333333
TCGA-B0-5102-01	1981.57030833333
TCGA-B0-5104-01	327.941133333333
TCGA-B0-5106-01	854.186408333333
TCGA-B0-5107-01	1394.02071666667
TCGA-B0-5108-01	638.053308333333
TCGA-B0-5109-01	1576.24719833333
TCGA-B0-5110-01	441.250433333333
TCGA-B0-5113-01	3721.79221666667
TCGA-B0-5115-01	692.855633333333
TCGA-B0-5116-01	1582.556225
TCGA-B0-5117-01	6591.09058333333
