sample	CNV_TMB
TCGA-2E-A9G8-01	4284.12180833333
TCGA-4E-A92E-01	488.416475
TCGA-5B-A90C-01	3838.19388333333
TCGA-5S-A9Q8-01	571.516325
TCGA-A5-A0G1-01	84.6590166666667
TCGA-A5-A0G2-01	1492.84524166667
TCGA-A5-A0G3-01	71.6915166666667
TCGA-A5-A0G5-01	2568.07058238095
TCGA-A5-A0G9-01	841.941975
TCGA-A5-A0GA-01	545.578483333333
TCGA-A5-A0GB-01	576.565033333333
TCGA-A5-A0GD-01	144.621093253968
TCGA-A5-A0GE-01	1094.25185
TCGA-A5-A0GG-01	561.2673
TCGA-A5-A0GH-01	158.389066666667
TCGA-A5-A0GI-01	986.994933333333
TCGA-A5-A0GJ-01	4104.623065
TCGA-A5-A0GM-01	53.7980616666667
TCGA-A5-A0GN-01	2974.04640833333
TCGA-A5-A0GP-01	107.99615
TCGA-A5-A0GQ-01	79.2236916666667
TCGA-A5-A0GR-01	2038.80177666667
TCGA-A5-A0GU-01	1148.29516666667
TCGA-A5-A0GV-01	2295.64936666667
TCGA-A5-A0GW-01	499.977948333333
TCGA-A5-A0GX-01	181.883658333333
TCGA-A5-A0R6-01	2154.5561
TCGA-A5-A0R7-01	2303.88834166667
TCGA-A5-A0R8-01	33.8166283333333
TCGA-A5-A0R9-01	552.074768333333
TCGA-A5-A0RA-01	954.6348
TCGA-A5-A0VO-01	113.1961
TCGA-A5-A0VP-01	1228.859225
TCGA-A5-A0VQ-01	68.0428833333333
TCGA-A5-A1OF-01	82.669125
TCGA-A5-A1OG-01	2883.35211666667
TCGA-A5-A1OH-01	3050.98017785714
TCGA-A5-A1OJ-01	708.769766666667
TCGA-A5-A1OK-01	761.93045
TCGA-A5-A2K2-01	2389.41032
TCGA-A5-A2K3-01	1156.23558333333
TCGA-A5-A2K4-01	2275.40585833333
TCGA-A5-A2K5-01	63.894825
TCGA-A5-A2K7-01	145.537891666667
TCGA-A5-A3LO-01	1649.91369166667
TCGA-A5-A3LP-01	2850.01961666667
TCGA-A5-A7WJ-01	955.410866666667
TCGA-A5-A7WK-01	3702.79766833333
TCGA-A5-AB3J-01	882.509833333333
TCGA-AJ-A23M-01	3788.01609
TCGA-AJ-A23N-01	2565.84079166667
TCGA-AJ-A23O-01	1128.61223333333
TCGA-AJ-A2QK-01	2035.37695
TCGA-AJ-A2QL-01	237.567533333334
TCGA-AJ-A2QM-01	3514.01063
TCGA-AJ-A2QN-01	843.452941666667
TCGA-AJ-A2QO-01	37.1128333333333
TCGA-AJ-A3BD-01	2765.31665
TCGA-AJ-A3BF-01	3064.73618095238
TCGA-AJ-A3BG-01	333.52995
TCGA-AJ-A3BH-01	854.753191666667
TCGA-AJ-A3BI-01	2409.16070333333
TCGA-AJ-A3BK-01	1072.63871666667
TCGA-AJ-A3EJ-01	2478.027075
TCGA-AJ-A3EK-01	64.78955
TCGA-AJ-A3EL-01	125.152633333333
TCGA-AJ-A3EM-01	3152.50860166667
TCGA-AJ-A3I9-01	2408.60510833333
TCGA-AJ-A3IA-01	3701.835435
TCGA-AJ-A3NC-01	833.92883
TCGA-AJ-A3NE-01	125.958244047619
TCGA-AJ-A3NF-01	1235.20046666667
TCGA-AJ-A3NG-01	1393.68145833333
TCGA-AJ-A3NH-01	2165.13566166667
TCGA-AJ-A3OJ-01	57.746525
TCGA-AJ-A3OK-01	41.009875
TCGA-AJ-A3OL-01	1042.050825
TCGA-AJ-A3QS-01	2077.91029833333
TCGA-AJ-A3TW-01	2728.35256666667
TCGA-AJ-A5DV-01	66.0283
TCGA-AJ-A5DW-01	69.5519083333333
TCGA-AJ-A6NU-01	1405.21935
TCGA-AJ-A8CT-01	59.331275
TCGA-AJ-A8CV-01	44.3359666666667
TCGA-AJ-A8CW-01	1813.56988333333
TCGA-AP-A051-01	715.368733333333
TCGA-AP-A052-01	2980.448745
TCGA-AP-A053-01	2935.305885
TCGA-AP-A054-01	562.275225
TCGA-AP-A056-01	123.538025
TCGA-AP-A059-01	69.6833
TCGA-AP-A05A-01	2504.95208333333
TCGA-AP-A05D-01	2509.31494166667
TCGA-AP-A05H-01	3757.20117878788
TCGA-AP-A05J-01	2868.56289166667
TCGA-AP-A05N-01	69.166675
TCGA-AP-A05O-01	279.126816666667
TCGA-AP-A05P-01	1106.76345
TCGA-AP-A0L8-01	4112.78070833333
TCGA-AP-A0L9-01	3569.46111666667
TCGA-AP-A0LD-01	1132.36224166667
TCGA-AP-A0LE-01	501.558541666667
TCGA-AP-A0LF-01	2015.792225
TCGA-AP-A0LG-01	66.8988416666667
TCGA-AP-A0LH-01	2547.79126666667
TCGA-AP-A0LI-01	2470.92656666667
TCGA-AP-A0LJ-01	436.513941666667
TCGA-AP-A0LL-01	875.18548
TCGA-AP-A0LM-01	65.0404416666667
TCGA-AP-A0LN-01	580.402866666667
TCGA-AP-A0LO-01	2005.89398333333
